"name","size","city","state"
"A & H BODY SHOP",4238.53,"FORT HUACHUCA","AZ"
"A & H SECURITY CABINETS, INC.",40573.85,"SUNMAN","IN"
"A & J MOBILITY INC.",51890,"RUSKIN","FL"
"A & J VACUUM SERVICES INC",25491.59,"CLIFTON","NJ"
"A & J VANS, INC.",19814,"VALDERS","WI"
"A & K CONTRACTING",4488,"BEMIDJI","MN"
"A & L'S SHEET METAL INC",5340,"DENVER","CO"
"A & L CESSPOOL SERVICE CORP.",-4350,"LONG ISLAND CITY","NY"
"A & L SANCHEZ PAINTING AND CONSTRUCTION INC",61671,"KILLEEN","TX"
"A & L SPORTS INC",72955,"CENTRALIA","WA"
"A & M EXTERMINATING SERVICES, INC.",6100,"BAYAMON","PR"
"A & M MOBILITY",12000,"MISSOULA","MT"
"A & M OIL CO",43281.44,"TAYLORSVILLE","KY"
"A & P HELICOPTERS, INC.",-2125,"RICHVALE","CA"
"A & P POWER SYSTEMS LTD",-4995.76,"KAILUA","HI"
"A & S ENTERPRISES, LLC",6930,"PETERSBURG","WV"
"A & S SKILL MACHINIST INC",564127.83,"GARDENA","CA"
"A & T MARKETING INC",-347.25,"COLUMBIA","MD"
"A & T MARKETING INC.",814266.11,"COLUMBIA","MD"
"A & T SYSTEMS INC",241300,"SILVER SPRING","MD"
"A & T SYSTEMS, INC.",337086.75,"SILVER SPRING","MD"
"A 1 FIRE & SAFETY COMPANY INC",9653.5,"NEW BERN","NC"
"A 1 MARKING PRODUCTS",725,"MOLINE","IL"
"A 1 SEWER & SEPTIC SERVICE INC",-124.45,"SHAWNEE MISSION","KS"
"A 1 TWO WAY RADIO",2100,"TUSCALOOSA","AL"
"A 2 BROTHERS COMPANY",4200,"FORT MYERS","FL"
"A A A THUNDERDERBOLT FIRE SERVICE INC",346146,"JOHN DAY","OR"
"A A ASSOCIATES",-1403.14,"KARACHI",NA
"A A P INCORPORATED",9595.5,"MILFORD","VA"
"A A PRECISION MACHINE CO., INC.",4704,"FALL RIVER","MA"
"A AMERICAN HIGH TECH TRANSCRIPTION AND REPORTING INC",-3626.27,"LARGO","FL"
"A AND B SUPPLY CO., INC.",4683.62,"EASTON","PA"
"A AND M AEROSPACE, INC.",173196.39,"DENVER","CO"
"A AND W ELECTRICAL AND REFRIDGERATION A/C INC",45000,"MANATI","PR"
"A B C TESTING INC",13530,"BRIDGEWATER","MA"
"A BEE C SERVICE INCORPORATED",199671.85,"CLEVELAND","OH"
"A BETTER CHOICE LOCK & KEY L.L.C.",-620.13,"CHANDLER","AZ"
"A BETTER COURIER SERVICE, INC.",1870,"NASHVILLE","TN"
"A C & T CO INC",3681.06,"HAGERSTOWN","MD"
"A C E PROFESSIONAL SERVICES INC",-3600,"SILVERDALE","WA"
"A C TECHNICAL SERVICES, INCORPORATED",50113,"CONCORD","NC"
"A C.H. COAKLEY & CO INC",117024.09,"MILWAUKEE","WI"
"A C.H. COAKLEY & CO., INC.",-51288.88,"MILWAUKEE","WI"
"A CLEAN SLATE, LLC",41910,"KANSAS CITY","MO"
"A CLEAR ALTERNATIVE, INC",68600,"PENNSAUKEN","NJ"
"A COMPANY, INC.",27421,"BOISE","ID"
"A CREOLE GIRL CATERING INCORPORATED",10680,"HARVEY","LA"
"A D G SRL",18102.38,"ROMA",NA
"A DEC INCORPORATED",-2612.87,"NEWBERG","OR"
"A F B SYSTEMS INC",810719.82,"CHATSWORTH","CA"
"A F TECHNOLOGIES INC",20271.92,"ARLINGTON","TX"
"A G C INCORPORATED",8607.27,"MERIDEN","CT"
"A G M CONSULTING",83,"TAHLEQUAH","OK"
"A G W AND ASSOCIATES, INC.",37385.87,"FALLS CHURCH","VA"
"A GLOW MINISTRIES AND COMMUNITY ENRICHMENT INC",24192,"RICHLANDS","NC"
"A GREAT FENCE, LLC",49680,"PORT SAINT LUCIE","FL"
"A H SYSTEMS INC",7703.82,"CHATSWORTH","CA"
"A HELPING HAND HR, LLC",6500,"VIRGINIA BEACH","VA"
"A J R INC",3827.04,"READING","PA"
"A K LEASING INC.",24999.15,"YAKIMA","WA"
"A K S ENGINEERING & FORESTRY LLC",59335,"TUALATIN","OR"
"A KRYSTAL KLEAN",7292.8,"MOSES LAKE","WA"
"A LAYER OF SHINE CLEANING SERVICE",18769,"ATLANTA","GA"
"A LEWIS ENTERPRISES, INC.",5760,"VACAVILLE","CA"
"A LIFE STYLE SERVICE, INC.",-1853.83,"MADISON","WI"
"A M S GLOBAL, INC",4550.86,"DE KALB","TX"
"A M WELLES INC",27720,"NORRIS","MT"
"A NEW DESIGN LANDSCAPE & STONE, INC.",7942.04,"NORTHUMBERLAND","PA"
"A OK OFFICE SYSTEMS, INC.",-8319.94,"LAWTON","OK"
"A P M HEXSEAL CORPORATION",16476.1,"ENGLEWOOD","NJ"
"A PLATINUM PLUS LIMOUSINE",25000,"ELKRIDGE","MD"
"A PLUS SECURITY LIMITED",15564.2,"SOUTHEND-ON-SEA",NA
"A PLUS SIGNS, INC.",52837,"DUNMORE","PA"
"A PLUS TECHNOLOGIES",-318689.32,"COLUMBIA","MD"
"A PRENTICE RAY AND ASSOCIATES LLC",1777244.74,"WASHINGTON","DC"
"A Q W INC",108387.28,"WALTON","KY"
"A R GROUP, LLP, THE",19357.26,"GREENWOOD VILLAGE","CO"
"A ROCK CONSTRUCTION CO., INC",1563286.69,"GREENWOOD","MS"
"A ROYAL FLUSH, LLC",720,"YUKON","OK"
"A S E DIRECT LLC",68960.01,"BRENTWOOD","TN"
"A S I SIGN SYSTEMS, INC",6400,"IRVING","TX"
"A S INDOOR AIR QUALITY & CHIMNEY SERVICE, INC.",13500,"LITHONIA","GA"
"A S L MANUFACTURING INC",4988,"IVINS","UT"
"A S R C AEROSPACE CORP",88848.5,"BELTSVILLE","MD"
"A S R C AEROSPACE CORPORATION",-837.43,"GREENBELT","MD"
"A SAFE HAVEN FOUNDATION",-20200,"CHICAGO","IL"
"A SPICE OF LIFE AT ANGEL PINES COUNTRY CLUB, INC.",835.71,"BOULDER","CO"
"A STEP AHEAD-BOSTON, LLC",16389.97,"BURLINGTON","MA"
"A STEP AHEAD PROSTHETICS & ORTHOTICS",34916.2,"HICKSVILLE","NY"
"A T & T CORP",686041.88,"PHOENIX","AZ"
"A T & T CORP",686041.88,"WASHINGTON","DC"
"A T & T GOVERNMENT SOLUTIONS,",1296955.82,"VIENNA","VA"
"A T A SERVICES INC",-10185.8,"LAKEWOOD","CO"
"A T AND T CORPORATION (4710)",2216728.44,"COLUMBIA","MD"
"A T AND T CORPORATION (4710)",2216728.44,"HONOLULU","HI"
"A T AND T CORPORATION (4710)",2216728.44,"VIENNA","VA"
"A T D-AMERICAN CO",37385.31,"WYNCOTE","PA"
"A T NAVIN SL",92636.26,"CADIZ",NA
"A T R DISTRIBUTING COMPANY INC",14712.48,"CLEVES","OH"
"A TO Z BUILDING, INC.",23518.29,"TORRANCE","CA"
"A TO Z STATE WIDE PLUMBING, INC.",6125,"HOLLYWOOD","FL"
"A TOUCH OF CLASS INTERIOR DESIGN LLC",7847.45,"ACCOKEEK","MD"
"A TRUSTWORTHY SUPPLY SOURCE, INC.",215877,"CHICAGO","IL"
"A VALLEY SERVICES LLC",3020.32,"WASILLA","AK"
"A VET COMMUNICATIONS, INC.",80620.47,"CHICAGO","IL"
"A W DEVELOPMENTS",15592.5,"NEWPORT",NA
"A WILEY & ASSOCIATES",393885.55,"HUNTSVILLE","AL"
"A&A HARRIS ENTERPRISES",9709.2,"ALAMEDA","CA"
"A&A MACHINE & FABRICATION LLC",3685,"LA MARQUE","TX"
"A&A SEPTIC SERVICE INC",-932,"OROFINO","ID"
"A&B REMEDIES CONSTRUCTION REMODELING & RESTORATION, LLC",20157,"TUCSON","AZ"
"A&D-DORADO JOINT VENTURE LLP",616653,"SANTEE","CA"
"A&D GC INC",362097.69,"SANTEE","CA"
"A&E ARCHITECTS, P.C.",644288.68,"BILLINGS","MT"
"A&E OFFICE AND INDUSTRIAL SUPPLY",-4249.65,"HOUSTON","TX"
"A&G PHARMACEUTICAL, INC",-6508.58,"COLUMBIA","MD"
"A&H - AMBICA JV, LLC",370830,"MEMPHIS","TN"
"A&J ENTERPRISE",30822.85,"LOMPOC","CA"
"A&J ENVIRONMENTAL SERVICE",9135,"HUMACAO","PR"
"A&M COMPRESSED AIR PRODUCTS, INC.",4050,"UXBRIDGE","MA"
"A&M INDUSTRIAL, INC.",19902,"RAHWAY","NJ"
"A. & H. EQUIPMENT CO.",12715,"BRIDGEVILLE","PA"
"A. & M. WHOLESALE HARDWARE CO.",23720.57,"RAHWAY","NJ"
"A. B. CARTER, INC.",15.7,"GASTONIA","NC"
"A. B. S. PUMP REPAIR INC.",7390,"FARMINGDALE","NY"
"A. BRIGHT IDEA, LLC",1493534.77,"BEL AIR","MD"
"A. C. SCHOMMER & SONS, INC.",25000,"PORTLAND","OR"
"A. D. & G. FUEL COMPANY, INC.",-1745.52,"FRANKLIN","NH"
"A. E. BRODHURST CORPORATION, THE",-6183.84,"GLEN BURNIE","MD"
"A. E. HODSDON",28958.33,"WATERVILLE","ME"
"A. E. PETSCHE COMPANY, INC.",346381.7,"ARLINGTON","TX"
"A. E. PETSCHE COMPANY, INC.",346381.7,"DULUTH","GA"
"A. EPSTEIN AND SONS INTERNATIONAL, INC.",38510,"CHICAGO","IL"
"A. F. LORTS COMPANY, INC.",6154,"GOODYEAR","AZ"
"A. F. WENDLING, INC.",45920.09,"BUCKHANNON","WV"
"A. HAROLD AND ASSOCIATES LLC",2372300.7,"JACKSONVILLE","FL"
"A. J. ASSOCIATES MANUFACTURING & ENGINEERING CO INC",379894.73,"CLEARWATER","FL"
"A. MERANTE CONTRACTING, INC",68000,"PITTSBURGH","PA"
"A. MORRIS CONSULTING LLC",1300,"SALEM","OR"
"A. N. S. SERVICES, LLC",137499.96,"GREENVILLE","WI"
"A. R. ACOSTA, LTD.",733863.86,"RENO","NV"
"A. REDDIX & ASSOCIATES INC.",-962292.22,"NORFOLK","VA"
"A. STEPHEN GENEST MD",15630,"SCOTTS VALLEY","CA"
"A. T. DISPOSAL, INC.",-1667.13,"DEMING","NM"
"A. T. PARKER, INC.",4942,"NORTH HOLLYWOOD","CA"
"A. UNIVERSE TRANSIT LTD.",49609.15,"ASHDOD",NA
"A. V. SEED TESTING LLC",-170,"LONGMONT","CO"
"A. VAILLANCOURT, LLC",7300,"CLARENCE","NY"
"A. W. CHESTERTON COMPANY",111532,"GROVELAND","MA"
"A. WEST ENTERPRISE, LLC",990673,"ALBANY","GA"
"A.A.A. GLASS & MIRROR",3800,"HUNTINGTON BEACH","CA"
"A.B.C. TRUCK & TIRE REPAIR, LTD.",34140,"STAFFORD","VA"
"A.C. BLOUNT CONCRETE SERVICE, INC.",467573.68,"MOULTRIE","GA"
"A.C.E. COATINGS UNLIMITED INC",-10085.1,"COTTAGE GROVE","OR"
"A.C.R. MACHINE, INC.",16941,"COATESVILLE","PA"
"A.D.A. SUPPLIES & LEASING SERVICES, INC.",7993.68,"BONAIRE","GA"
"A.F. TECHNOLOGIES, INC.",296572.55,"ARLINGTON","TX"
"A.F.C. INDUSTRIES INC.",47396.87,"COLLEGE POINT","NY"
"A.F.FERGUSON & CO.",4500,"ISLAMABAD",NA
"A.F.MACHINE & TOOL CO. INC.",183590,"INGLEWOOD","CA"
"A.G. SERVICE DI AGOSTA GIOACCHINO",-16539.27,"MOTTA SANT'ANASTASIA",NA
"A.G. SERVICE SRL",49639.3,"MOTTA SANT'ANASTASIA",NA
"A.G.H. INDUSTRIES, INC.",744720.05,"EULESS","TX"
"A.G.H. INDUSTRIES, INC.",744720.05,"FORT WORTH","TX"
"A.G.S MALI",47464.37,"BAMAKO",NA
"A.G.S. D.O.O. SARAJEVO",56057.15,"ILIDZA",NA
"A.I. FORECASTING",3500,"BELLEVUE","WA"
"A.I.C.E. CONSULTING SRL",-249.16,"SAN GIULIANO TERME",NA
"A.I.M. ENERGY SRL",635105,"VICENZA",NA
"A.I.M., INC.",22782.5,"PARKTON","MD"
"A.I.S., INC.",3186802.2,"NEW BEDFORD","MA"
"A.I.S.S. INTERNATIONAL SUPPLIES AND SERVICES LLC",516949.36,"PHOENIX","AZ"
"A.K. SYSTEMS CORP",-4245.82,"DAYTON","OH"
"A.K.O. INC.",192335,"WINDSOR","CT"
"A.L.S. AEROCARE INC",-106915.9,"MINNEAPOLIS","MN"
"A.M. BEST COMPANY, INC.",20700,"OLDWICK","NJ"
"A.M. FORESTRY & TREE SERVICE LLC",2460,"FLAGSTAFF","AZ"
"A.M.S. NETWORK, LLC",1811356.1,"BRIGHTON","MA"
"A.M.S. NETWORK, LLC",1811356.1,"CHARLOTTE","NC"
"A.N.A. COMPANIA DE SEGUROS, S.A. DE C.V.",44606.34,"MEXICO",NA
"A.R.K. ENTERPRISES, INC., THE",15590,"IONIA","MO"
"A.S.L. MANAGEMENT, INC",665675.2,"LONGMONT","CO"
"A.S.P.S. LLC",4006.34999999999,"BATON ROUGE","LA"
"A.S.Y CO., LTD.",2050.81,"AOMORI",NA
"A.T. KEARNEY PUBLIC SECTOR AND DEFENSE SERVICES, LLC",2539441,"ARLINGTON","VA"
"A.T.I. TEAM BOS SIGONELLA",-36215.21,"ARCUGNANO",NA
"A.T.S. AUTOMATION, INC.",35540,"RENTON","WA"
"A.V.S. AUDIO VISUAL SERVICES HAWAII, CORP.",24738.21,"KAILUA KONA","HI"
"A.Z.E. SUPPLY COMPANY, INC.",9322.89,"HORSHAM","PA"
"A/C ELECTRIC SERVICE INC",19275,"CHALMETTE","LA"
"A/V TRONICS INC",57292.92,"PHOENIX","AZ"
"A/Z CORPORATION",1187973.54,"NORTH STONINGTON","CT"
"A+ GOVERNMENT SOLUTIONS, INC.",-1186.33,"ARLINGTON","VA"
"A+ GOVERNMENT SOLUTIONS, LLC",1057132.38,"ARLINGTON","VA"
"A+ QUALITY FENCE AND DECK, INC.",10383,"MONTGOMERY","AL"
"A1 APPRAISAL SERVICE",4800,"OPELOUSAS","LA"
"A1 AUTO BODY",6673.99,"ANCHORAGE","AK"
"A1 LANGUAGE PROFESSIONALS, LLC",9690,"NEW BRITAIN","CT"
"A1 MEDICAL GAS, INC.",11275,"SAINT PAUL","MN"
"A1 PROCUREMENT, LLC",-17816,"MIAMI","FL"
"A1 PURCHASING",146010,"STEVENS POINT","WI"
"A1 SERVICE SOLUTIONS INC",4230,"WEST SACRAMENTO","CA"
"A1 STAFFING & RECRUITING AGENCY, INC.",156029.34,"BETHANY","OK"
"A1 STAFFING & RECRUITING AGENCY, INC.",156029.34,"SHAWNEE","OK"
"A1 TECH PAL INC.",6564.19,"BROOKLYN","NY"
"A1 TECH PAL, INC",-1296,"BROOKLYN","NY"
"A2 SYSTEMS ENGINEERING, INC.",10398.79,"LAGUNA NIGUEL","CA"
"A2A INTEGRATED LOGISTICS, INC.",124834.6,"FAYETTEVILLE","NC"
"A2B TRACKING SOLUTIONS INCORPORATED",154410,"PORTSMOUTH","RI"
"A2B TRACKING SOLUTIONS, INC.",123692,"PORTSMOUTH","RI"
"A2CPU LLC",36661.75,"NORWALK","CT"
"A2M4SEEN LLLP",165182.65,"DENVER","CO"
"A2Z BODY SHOP, L.L.C",16484.59,"WESTLAKE","LA"
"A2Z ENVIRONMENTAL GROUP, LLC",18100,"BALTIMORE","MD"
"A2Z FIELD SERVICES, LLC",3708011,"PLAIN CITY","OH"
"A2Z PERSONNEL HAMILTON INC",26000,"HAMILTON","MT"
"A2Z PROFESSIONAL REMODELING, LLC",23850,"EL PASO","TX"
"A2Z SUPPLY CORP",1662826.74,"STEVENSVILLE","MT"
"A2Z, INC.",1485323.84,"VIRGINIA BEACH","VA"
"A3 CONSULTING LLC",1119940,"COLLEGE PARK","MD"
"A3 TECHNOLOGY INC.",3917425.87,"EGG HARBOR CITY","NJ"
"A3 TECHNOLOGY INC.",3917425.87,"GALLOWAY","NJ"
"AA AMERICAN MOVING AND STORAGE, L.L.C.",73400,"DENVER","CO"
"AA DENTAL STAFFING, INC.",1271910.4,"VIRGINIA BEACH","VA"
"AA K BUSINESS ENVIRONMENTS INCORPORATED",35283,"ANCHORAGE","AK"
"AA TEMPS, INC.",367850.88,"ANNANDALE","VA"
"AA TOWER, INC.",5841.6,"QUEBRADILLAS","PR"
"AAA APPRAISAL MANAGEMENT COMPANY LLC",650,"COSTA MESA","CA"
"AAA COMPLETE BUILDING SERVICES INCORPORATED",906347.62,"WASHINGTON","DC"
"AAA COMPLETE BUILDING SERVICES, INC.",372562.49,"WASHINGTON","DC"
"AAA CONTRACTING AND SUPPLY INC",16836.4,"ELIZABETH","CO"
"AAA ENERGY SERVICE CO.",27693.37,"SCARBOROUGH","ME"
"AAA FACILITY SERVICES",175000,"FAIRFIELD","CA"
"AAA FIBERGLASS REPAIR, L.L.C.",6600,"OKLAHOMA CITY","OK"
"AAA FIRE & SAFETY INC",14320,"SEATTLE","WA"
"AAA GENERAL CONTRACTORS, LLC",1440718,"EL PASO","TX"
"AAA HEALTH CARE, LLC",5190,"SOUTH SALEM","OH"
"AAA LOCK AND KEY SERVICE INC",4294,"LITTLE ROCK","AR"
"AAA MILLION AUTO PARTS INCORPORATED",3853.42,"MIAMI","FL"
"AAA MOBILE SHOWERS, INC.",5895.5,"PLACERVILLE","CA"
"AAA MOBILE SOLUTIONS, INC.",1595,"LINDSAY","CA"
"AAA MOVING & STORAGE, INC.",4989.6,"KODIAK","AK"
"AAA OIL",-432.4,"GARDEN GROVE","CA"
"AAA PAVING AND SEALING, INC.",219755,"BLUEFIELD","WV"
"AAA PUMPING SERVICE INC",18905.39,"ALBUQUERQUE","NM"
"AAA QUALITY SERVICES, INC.",3834.48,"FARMERSVILLE","CA"
"AAA SCHOOL OF TRUCKING, INC.",38292.1,"PHILADELPHIA","PA"
"AAA WHOLESALE CO. INC.",-1905.38,"SOUTH SAN FRANCISCO","CA"
"AABON 2, INC",-47666.46,"OZARK","AL"
"AABS JV, L.L.C.",66564,"DETROIT","MI"
"AAC CONSTRUCTION AND TECHNOLOGY ARCHITECTURE CONSULTANT JOINT STOCK COMPANY",452329.26,"HANOI",NA
"AAC INC.",7250126.1,"VIENNA","VA"
"AACESES IHMIRE INDUSTRIES, LLC",165399.99,"COLUMBUS","OH"
"AACSB INTERNATIONAL - THE ASSOCIATION TO ADVANCE",27750,"TAMPA","FL"
"AADCO INC",55250.04,"BEECH GROVE","IN"
"AADCO MEDICAL, INC.",25607.81,"RANDOLPH","VT"
"AADS OFFICE SOLUTIONS INT'L, LLC",287725,"TEMPE","AZ"
"AAECON GENERAL CONTRACTING LLC",261316.42,"LOUISVILLE","KY"
"AAF-MCQUAY INC.",75780.39,"MINNEAPOLIS","MN"
"AAF CONSULTING",6229.6,"VIRGINIA BEACH","VA"
"AAFES BAKERY-YOKOTA",276742.11,"FUSSA",NA
"AAG ELECTRIC MOTORS & PUMPS, INC.",-3267.9,"PANAMA CITY","FL"
"AAH ACQUISITION, LLC",394823.45,"UNION CITY","PA"
"AAI CORPORATION",117206308.29,"HUNT VALLEY","MD"
"AALA MEAT MARKET, INC.",-1025.69,"HONOLULU","HI"
"AAMCORE INC",207521.52,"LEESBURG","VA"
"AAPHARMASYN LLC",5861,"ANN ARBOR","MI"
"AAR AIRCRAFT SERVICES, INC.",958067.65,"OKLAHOMA CITY","OK"
"AAR AIRCRAFT SERVICES, INC.",958067.65,"WOOD DALE","IL"
"AAR AIRLIFT GROUP, INC.",14513791.97,"CAMDEN","NC"
"AAR AIRLIFT GROUP, INC.",14513791.97,"PALM BAY","FL"
"AAR ALLEN SERVICES, INC.",120766,"GARDEN CITY","NY"
"AAR LANDING GEAR CENTER INCORPORATED",-5556,"GARDEN CITY","NY"
"AAR MANUFACTURING, INC.",4699632.26,"CADILLAC","MI"
"AAR PARTS TRADING, INC.",26990682.59,"WOOD DALE","IL"
"AAR SUPPLY CHAIN, INC.",21384052.88,"WOOD DALE","IL"
"AAR, JV",1981473.95,"HUNTSVILLE","AL"
"AARCHER INC",-9776.35,"ANNAPOLIS","MD"
"AARCHER, INC",665452.7,"ANNAPOLIS","MD"
"AARCO ENVIRONMENTAL SERVICES CORP.",8908.59,"LINDENHURST","NY"
"AARDVARK",1932535.92,"LA VERNE","CA"
"AARDVARK DISTRIBUTION, LLC",28882,"KANSAS CITY","MO"
"AARENA CONSULTING, INC.",50000,"SMITHTOWN","NY"
"AARHUSGEOSOFTWARE APS",15993.46,"AARHUS C",NA
"AARNO LABS LLC",120000,"CAMBRIDGE","MA"
"AARON'S SUPPLY, INC.",40597.95,"FAYETTEVILLE","NC"
"AARON AND BURNEY BIVENS FUNERAL HOME",6030,"ORANGE PARK","FL"
"AARON APPRAISAL",900,"ROCHESTER","NY"
"AARON RICHARDSON & SON INC",-1420,"MOUNT SHASTA","CA"
"AARONS APPRAISALS LLC",700,"BAKER CITY","OR"
"AAS INDUSTRIES CORP.",7577,"STEVENSVILLE","MI"
"AASKI TECHNOLOGY INC",28139199.55,"ABERDEEN","MD"
"AASKI TECHNOLOGY INC",28139199.55,"OCEAN","NJ"
"AASKI TECHNOLOGY INC.",-35500,"OCEAN","NJ"
"AATD LLC",3119777.88,"SAN ANTONIO","TX"
"AAV, LLC",13968,"LOUISVILLE","KY"
"AAVID NIAGARA, LLC",132092.91,"NIAGARA FALLS","NY"
"AB CEMETERY MANAGEMENT, INC.",14232.29,"SOUTH SAN FRANCISCO","CA"
"AB CONNECTORS LTD",18844,"MOUNTAIN ASH",NA
"AB CONSULTANTS, INC",-28931.35,"LANHAM","MD"
"AB DIAGNOSTIC SYSTEMS GMBH",25034,"BERLIN",NA
"AB EB JV",-4000,"LANHAM","MD"
"AB INDUSTRIAL EQUIPMENT CO.",27884,"DOWNINGTOWN","PA"
"AB INSTALLATIONS, INC.",50000,"GLENWOOD","MD"
"AB LIGHTING AND PRODUCTION LLC",5465,"LORTON","VA"
"AB MARTIN SERVICES, INC.",512457.56,"SPRINGDALE","AR"
"AB RINGS GROUP, LLC",34375,"HIALEAH","FL"
"AB SCIEX LLC",3047789.93,"REDWOOD CITY","CA"
"AB STAFFING SOLUTIONS, LLC",25207448.32,"GILBERT","AZ"
"ABA TEKNOLOJI YAZILIM BILGISAYAR INSAAT TASIMACILIK TICARET LTD STI",71279.58,"ADANA",NA
"ABACO SYSTEMS, INC.",1353155,"HUNTSVILLE","AL"
"ABACUS-N-BYTES, INC.",601650.74,"ROCKVILLE","MD"
"ABACUS SERVICE CORPORATION",196962.44,"FARMINGTON HILLS","MI"
"ABACUS SOLUTIONS GROUP, LLC",1472.28,"WOODLAND PARK","CO"
"ABACUS TECHNOLOGY CORP",-500000,"CHEVY CHASE","MD"
"ABACUS TECHNOLOGY CORPORATION",28449854.73,"CHEVY CHASE","MD"
"ABAE",73045.79,"PARK FOREST","IL"
"ABANA ORTHOTICS AND PROSTHETICS INC",30984.04,"ALEXANDRIA","LA"
"ABAQALTEEB",9000,"BAGHDAD",NA
"ABARIS TRAINING RESOURCES, INC.",84850,"RENO","NV"
"ABATEMENT CONTRACTORS OF MONTANA, LLC.",4894592.21,"MISSOULA","MT"
"ABATEMENT SOLUTIONS TECHNOLOGIES, INC.",21300,"LOUISVILLE","KY"
"ABAXIS, INC.",261986.07,"UNION CITY","CA"
"ABB INC.",74565.68,"CARY","NC"
"ABB INC.",74565.68,"MIRAMAR","FL"
"ABB INC.",74565.68,"NORTH BRUNSWICK","NJ"
"ABB INC.",74565.68,"WESTERVILLE","OH"
"ABB INC.",74565.68,"WICKLIFFE","OH"
"ABBA COMMUNICATION CO., LTD.",13380.53,"SEOUL",NA
"ABBA CONSTRUCTION, INC.",1180953.54,"JACKSONVILLE","FL"
"ABBA EQUIPMENT, INC.",9776,"DANIA BEACH","FL"
"ABBA TECHNOLOGIES, INC.",178464.73,"ALBUQUERQUE","NM"
"ABBAS, HAMRA",-13914,"SOMERVILLE","MA"
"ABBEY COLOR INCORPORATED",1323993.33,"PHILADELPHIA","PA"
"ABBEY UTILITY",11014,"OAKVILLE",NA
"ABBOTECK, INC",9437.53,"SANTA FE","NM"
"ABBOTT AMBULANCE, INC.",300000,"SAINT LOUIS","MO"
"ABBOTT BALL COMPANY THE",-2400,"W HARTFORD","CT"
"ABBOTT GENERAL CONSTRUCTION, INC.",-41894,"HAMPTON","VA"
"ABBOTT GMBH & CO. KG",63403.78,"WIESBADEN",NA
"ABBOTT HOUSE L L C",4211.7,"HIGHLAND PARK","IL"
"ABBOTT INFORMATICS CORPORATION",1414165.64,"HOLLYWOOD","FL"
"ABBOTT LABORATORIES",9511267.39,"ABBOTT PARK","IL"
"ABBOTT LABORATORIES",9511267.39,"COLUMBUS","OH"
"ABBOTT LABORATORIES",9511267.39,"NORTH CHICAGO","IL"
"ABBOTT LABORATORIES",9511267.39,"SANTA CLARA","CA"
"ABBOTT LABORATORIES (PUERTO RICO) INCORPORATED",4500,"SAN JUAN","PR"
"ABBOTT LABORATORIES INC",7681183.87,"ABBOTT PARK","IL"
"ABBOTT LABORATORIES INCORPORATED",28861.7,"ABBOTT PARK","IL"
"ABBOTT MOLECULAR INC.",2126013.14,"DES PLAINES","IL"
"ABBOTT ON CALL INC",10000,"VIENNA","VA"
"ABBOTT PRODUCTS INC",3090.74,"YADKINVILLE","NC"
"ABBOTT TECHNOLOGIES, INC.",35439.97,"SUN VALLEY","CA"
"ABBOTT VALVE & FITTING CO",17160,"SOLON","OH"
"ABBTECH PROFESSIONAL RESOURCES, INC",1328819.42,"STERLING","VA"
"ABBTECH STAFFING SERVICES, INC",2974464.36,"NO DATA FROM D AND B",NA
"ABBVIE US LLC",53524.1,"NORTH CHICAGO","IL"
"ABBYY USA SOFTWARE HOUSE, INC.",2000,"MILPITAS","CA"
"ABC BURGLAR ALARM SYSTEMS INC",425,"BOWIE","MD"
"ABC CARS SA",565.92,"BRUXELLES",NA
"ABC COMMERCIAL MAINTENANCE SERVICES, INC.",5820,"WHEELING","IL"
"ABC CONCRETE MANUFACTURING",111437,"FARMINGTON","NM"
"ABC CONSTRUCTORS, INC.",42246.76,"ORLAND","CA"
"ABC COURT REPORTERS",-3439.4,"DALLAS","TX"
"ABC DISPOSAL SYSTEMS, INC.",-2551.29,"HIAWATHA","IA"
"ABC DOCKS, LLC",41572.99,"FRANKLIN","TN"
"ABC DOOR CO.",6500,"ALBUQUERQUE","NM"
"ABC FIRE CONTROL INC",3130,"YAKIMA","WA"
"ABC FIRE EXTINGUISHER CO., INC.",17950,"RENO","NV"
"ABC HOME & COMMERCIAL SERVICES",-3375,"CYPRESS","TX"
"ABC LASERJET INC.",325507,"NORCROSS","GA"
"ABC OFFICE EQUIPMENT COMPANY, INC.",288.18,"SPOKANE","WA"
"ABC RENTALS LLC",28900,"WASILLA","AK"
"ABC RESTROOMS LLC",9080.04,"PATASKALA","OH"
"ABC SECURITY SERVICE, INC.",293135.4,"OAKLAND","CA"
"ABC SEPTIC SERVICE, INC",6565,"NAMPA","ID"
"ABC VAN RENTALS, INC.",5415,"SIOUX FALLS","SD"
"ABCAM INC",9319,"CAMBRIDGE","MA"
"ABCLONAL SCIENCE, INC.",9960.97,"WOBURN","MA"
"ABCM CORPORATION",119552,"WATERLOO","IA"
"ABCNC MACHINING, LLC",2684.91,"LEXINGTON","NE"
"ABCO FIRE PROTECTION, INC.",-42.25,"PITTSBURGH","PA"
"ABCOT AMNOR RESOURCES, LLC",178622.8,"LELAND","NC"
"ABDOLLAHIAN, NINA",24632,"SAN JOSE","CA"
"ABDUL GHAFAR KAAKAR",48000,"DURHAM","NC"
"ABDUL HAI RASOOLY LTD",-828284,"KABUL",NA
"ABDUL RAHMAN HELP LINE SECURITY CO",77365,"ISLAMABAD",NA
